fecha,titular,termino,enlace,medio
01/02/2026,Se registra desabasto de gas LP en Centla tras operativo contra distribuidora por irregularidades,gas,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNZVEzb2tJNW1PR0hoTDg4dzlFWTZNMUdIUjlmTExUTWh6UFlWaW44aGw5LV91RW9EbGg0LWMyMlFRRzVvbnNtS3FCYmc1VHV2aEttdE1jZGl5MEh1N0dGa3NLT210TVpzN2g0V0x6M1BnSFpIYVRDcU1rOFBzQ3l5RWtHZS1ZYnNweDlBVjA2S3FSZC11WXV0ckJGSFVsNVRFZmhMQ0UtUlVsb2pSRnFoTm9HV01BY29IdjZ4TndKa0VFZ19TMkN6UjlsbEN3UWd5QnE5eHowX1FBYW5s0gHcAUFVX3lxTE1lUTNva0k1bU9HSGhMODh3OUVZNk0xR0hSOWZMTFRNaHpQWVZpbjhobDktX3VFb0RsaDQtYzIyUVFHNW9uc21LcUJiZzVUdXZoS210TWNkaXkwSHU3R0Zrc0tPbXRNWnM3aDRXTHozUGdIWkhhVENxTWs4UHNDeXlFa0dlLVlic3B4OUFWMDZLcVJkLXVZdXRyQkZIVWw1VEVmaExDRS1SVWxvalJGcWhOb0dXTUFjb0h2NnhOd0prRUVnX1MyQ3pSOWxsQ3dRZ3lCcTl4ejBfUUFhbmw?oc=5,LatinUS
03/02/2026,"El gas natural, la crisis por venir a México en 2028",gas,https://news.google.com/rss/articles/CBMilgFBVV95cUxQMnhxMW5OOGxjcC1GU0w3Sm96cGQ2NG43d09vYlhqMDBaWVg5TVhjN2Z2Mkp1NFZjR1BWSjNLTVZnTUZSOTRtUWVlSDgtLTNKOEUyUlFKSFZlTEs3Nlhaa0NxUHdlaGE3NmcxZFE2NE5EbHJHSjFZcVM5OUM3QXNKWmUwaDkzTFkxMWJUaG5abHI5QURZNmfSAaMBQVVfeXFMTllWOTRlMi1CSE02eTFldXc4TDlQLUhJckpXUnZidVd1SGRUWC1OSmxTR0c5R215RmJhVGstTWUzd1dfLUtnZnd4U3A3NW40SDZrVlkxLUYzZHp4RkRBeTNEaG5yLVNJbE96UUE4NGdOYUNZWlFxcVNpZGxGMngydkd6NTg0cHZEalNxa09JSEhtc3NKNmxTU21vSFEzU29maTlfdw?oc=5,expansion.mx
02/02/2026,Explosión de Tanque de Gas durante Feria Patronal en Puebla Provoca Fuerte Incendio,gas,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQa2ZkOXFpRGFUam9RMzJCdkQwODBnUjByb2xKTi1tdjVqamkwcTBUaDYzRnBvSElfT2hialhrZTZUUlQtYmF6ZVJUWWk0UktFbXE0MFRZdGxJSG03Vmg5OHNfRWxmbWZZMmNJYnJPS0lNX29HTDk0LVhTUVk3bTN2LWdBVU9STlBWLThoMHc3dmFta29sN2FQNVljRG1odEYtV3U0WmljSmQ0NnNJeS1xUEdLSzRjaE5pMDlETmVKeFB2VGZaSklndktOWHJEZUN3WFE?oc=5,N+
02/02/2026,"Venezuela Exportó su Primer Cargamento de Gas Licuado de Petróleo, Anunció Delcy Rodríguez",gas,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNVG45TjV4WFpOc2FqSWRTaVhVeTI2ekY5SGVpbFpqLXk4SWdMX1BjUG41NHc3blB5ZXVvUjBXakQ1YkZ6aVpIMXM3Rk9SZUNSMENEM3RSalRnbnIxLXg0ZS13a1ZrQjNUUkQtOE9pWHJCYklYcU9XRzlUUU52UU9YZ1p1ZjI5dkxnQmw2QXp5OUlnRVRPbzBva21RMmhkVnJPRDMzYU1iN1FQeXU0WEYxWWVRMHRHTzB1S2dLOWZ2eW5yVVFlcWpOaU5acHRVelUwNkgtUjMzeUx3QmRJbEVfb2NR?oc=5,N+
02/02/2026,Video: Momento Exacto de la Explosión de una Casa por Acumulación de Gas en Álvaro Obregón,gas,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNYTFXMVE1bWQ5djVPZHd1Y29HUVI0NmFnUV92UTZhY2dqLWMyM1B3cFBoaDNIMVpwd0F1aDd2R1k0MXh0M1lfRExEN1VEWXZPdFZLNHNIZVgyN0ZlaFhZbDRiQ2UzbWlWeUVqZ1lNTzBaakp5TDVsY3AxSU5ieGh4NEt2Y2x6eHFyU2szM3d2eDkwZkxYd1V6cTdJcDlJTEtVZzMtWnJDMEpGMkZFLTMzSFVaZ2l4dGxoR1RVbXJRLWM5ZWQ2aDl4aU5tY3ZVVnBZYWhKNzJYUDlNQQ?oc=5,N+
02/02/2026,Desalojan Edificios por Choque que Provocó Fuga de Gas y Agua en Monterrey,gas,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOQzJNcXpLZ0RGV2Jmb1RSYzFnc0tYcHQteWphcllRVF8yZGE4dlBQdmJLTVk1UzROYmRYczdTdVpuM1hPd0E1NUQ3NHcwVVQ5dDJQMlVlM1Z0aktYaEdFQWZUZklhbEpXOC1leFllQ0FsR25KUmRpV1ktX0hpYXZ5TkhraWRhR2xvNXkxdXgwN3o0MmZQRmdRMEdOMkdKNUFERnlTUjRsa1NxZGxlNHJNU1B3UVROZm9IUXJPTnBnSXdyMEJTWGpPeFFVaW05NE1fRnpZZg?oc=5,N+
02/02/2026,Explota Tanque de Gas durante Feria Patronal en Puebla,gas,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQZ2lPV3phTkV5aUo1SEFUVUktU00taW9WbzRWc0dhUWVUeFZvcGRqR3Yzb3A3SFMyejdiM01pT3BBQl9admVhVUpvV2xBNTVzSmR6WTRRUUl1TzkweVg4NTljaG5zOXJlMVZWaWhxSENnNkJVYUxQdV9sVHNqM2thbEJTTmJNZVNmWUFkLWxIRU1lRk5zU2E0ODI1LU5lck04enFMLWlRTVc0RG5LRWs4MVg3UUFjcDFjZ1lqcF9WSnBiRDJpelNEcDFCQ2dibE00NzZtZA?oc=5,N+
02/02/2026,"Fuga de Gas en Vivienda de la Col. Doctores, CDMX, deja un Muerto",gas,https://news.google.com/rss/articles/CBMitwFBVV95cUxNa1ZMZVFFNlIwWXl1XzF6MW5mSVVwTEVyaUV1ai1qRTlJQXdaRHpncEdNelRJLUxHS0hVbUlhVE0wbVExQnRxcHhCaTdLalVTaFJ3cm1ycVVxQWZhdHpJdUtMRzA4a3BjdUVMWGN2dzJpYXBiZl9mVlhKa3ExOC1hWUtucGZSWFN4dXFLRjh4eGtCcF81UWhOZ0RnUTBiZFJocFlfQVBuczdDME1UWGZPMHJLVHhsUXM?oc=5,N+
03/02/2026,Adulta Mayor Narra Cómo Chocó contra Tuberías que Provocó Fuga de Gas y Agua en Monterrey,gas,https://news.google.com/rss/articles/CBMi7gFBVV95cUxOMV80N1A2aWZ1bzktVW04cDdfaTI4eXN4WGczbHh1Mkdqc25WNUNTQTZLZDg0OFFRRGJLR2ZlbloyUXVScHRIQzJ6MVR2dXNPRlQ2anU2cnljTHpIdFk4WE9XYWctZnR3cGlBTXVTQlBVNm1iMXkyUlpXc0czUWNjSXQ2MW1jbkFlX3lSMGtOZUJSbGdycTcwQmJjVzNrQWZmUkludWM5WmdyY25jQ2g0ZTl6TW55S1IzSXFxYVh0UnRXRGMtTU1naFJUOC1jM05acncyUTFNVGZVUEhORlluN3g1a0Q0Mk51ZlBVdUxn?oc=5,N+
03/02/2026,Explota casa en Álvaro Obregón por acumulación de gas; autoridades de CDMX dan reporte (VIDEO),gas,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQVDNHV2tWSkhYWEpSSlJ5MGRNM080RlBmRkwzYkdBeGxnQjhsUHZqSVdqVXFHUGJPT18tTHA4WThweDV1VTVwYXhmZHlGUmItd1Z5Z05pZkI2YnRwSVNUMEV6SXNreWgwTEU1VXFfM0pVVV96Q2ZaT3gxYzVxWEIxTEtBLVBONmdVX0dCTzEwQmhoeGRxN3ZTUElzemstWnpVTVdUZG9mRzdvY3drXzVTX0NnWENIQzBpRTVHWkdkc0wyOVdhbWpmVkRSbC1XZFBqemk1X2pMQmFJVmVobFk0WTc4NnIxUdIB5gFBVV95cUxQVDNHV2tWSkhYWEpSSlJ5MGRNM080RlBmRkwzYkdBeGxnQjhsUHZqSVdqVXFHUGJPT18tTHA4WThweDV1VTVwYXhmZHlGUmItd1Z5Z05pZkI2YnRwSVNUMEV6SXNreWgwTEU1VXFfM0pVVV96Q2ZaT3gxYzVxWEIxTEtBLVBONmdVX0dCTzEwQmhoeGRxN3ZTUElzemstWnpVTVdUZG9mRzdvY3drXzVTX0NnWENIQzBpRTVHWkdkc0wyOVdhbWpmVkRSbC1XZFBqemk1X2pMQmFJVmVobFk0WTc4NnIxUQ?oc=5,Radio Fórmula
02/02/2026,"Explota tanque de gas cerca del Hospital López Mateos, en CDMX",gas,https://news.google.com/rss/articles/CBMipAFBVV95cUxPN2g4NnNYcFVtdVdRWUJMQ1BrTHpKRS1PenV2YVJxb1ZBRnRDWFFfLXF3d1ZlMnQtWE9JSEU5NGltVEt4akR5TkoyUHk1Nk1WNDduLVVJY2pfYlFVSlNTeXpSQUtHSVdMYnRSeloybFMzTlZuVDZxZzBiYi1YZ3p0MGN5QWhmaHpTSTBLV19kR0pHMWdKaU14bFE0Z0lhbk1jV1VZTA?oc=5,UnoTV
02/02/2026,¿A cuánto está el tanque? Precio el Gas LP en México para la semana del 1 al 7 de febrero 2026,gas,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPUVd3dHkwTFpRcTd6UXhlc0NYalR4MW96dHQ0V0dWTm1kRE5DbVMxNlJPc1I4U0J0X3d1N0JLMkRPQXd6cnhzY2tNekpKdWRtMUJPMHZaY3FKZDlPbmlqNG1QeFdmTzJ2NnNEYmV2SkQxYlpCRnNUZm0xVW9kclpPTmJGMDd5bDNkcTlUUlFqMnpYYXc1eDBzNnU3YnJUVTdvamN5MlZzdFVqNXVuTHVJZGhtcUZOeDBOS0pKMzNHd2lNX1U?oc=5,TV Azteca
02/02/2026,Plan de viaje: Así amanece el precio de la gasolina este lunes 2 de febrero,gas,https://news.google.com/rss/articles/CBMixgFBVV95cUxOVXJfOWpzSkM2NHZXcmNmZl9UaGRfVWJlRHRJejlLa0c2MmtXVU0tU29JY0F2bzFrUVFDcGZrTkQ5YlU2NFhJVDRhTmEzejJkMGE4WkFzNzcxSlBFVFA0Q0Ficlp0S19jdVZ4d212RUF3ZVdkQ2NDcllISG8zRUs1Q1dqVExSWU1yazNUbF94THBISnZaZVNpZkV3M0hpX0xHalhCRWRTdG9GYnRVRWg2aG1vdTBITmVDSzdLUFhFYjNMQjViTkE?oc=5,TV Azteca
01/02/2026,¿Sube el litro de combustible? Así queda el precio de la gasolina en México para febrero 2026,gas,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPY2pnUnhXWThuOWhXZ19ZNFVPc3U3MzhlOTN3TVE1amEtdkU2NUJTVzFoZUNiVkpWZjI4NEdHVmh6MlZtZjc3V0VPMnNsQ1VubU40UFhxZndkZkJtOUJjU1ZuSDV2TW9lckhMd0tUbTN4R08yM055b0dYTndZTlJSZEMwZVpxNThnZEdtdzZwT0M0c1ZTUnI4dFFVU0tfQXUtVEpnN0dERWtiSng3OVVuam00TmhEZS02ejRNNm1PRHRZQjU4ZDdtREJMTGZqd2hMRG44R0pEMkwyMlhPX2c?oc=5,TV Azteca
02/02/2026,VIDEO: Captan momento exacto de la explosión por gas en vivienda de Álvaro Obregón,gas,https://news.google.com/rss/articles/CBMiswFBVV95cUxNRExtdU1jWk53cGRVTU1MZnlXRUZ2LVVLUThNZ3ZUcVprNExQQ1BzOVVyTk9FSWVVSi1WTHItdU1xYlhmYm5LTHUxS043WFhHSmo3TXhoY2E2X2lxdGdfZEhRX0xYZEtPaXExenRiN0d0QTUzTkNBVUc1Skg4MGVMWmJ1NFI0d0YtdTdib2JfLW1ISzk5UGFwampRMHZBWUpCLWppZVRJTU1aV2JxMzZhWFY1VQ?oc=5,TV Azteca
02/02/2026,Emergencia en CDMX: Fuerte explosión por acumulación de gas en vivienda de Álvaro Obregón,gas,https://news.google.com/rss/articles/CBMisgFBVV95cUxON2cxSmpidFJ5UmtMTEFXcmRWVVhxRVdvZmEyQU1CdS1YcW54a1Y3SXNPLVBLS0ptMVducVc1cEwzLWFFNUhXbjVQNzFsdGNoRER2QUxvNTNKRmY3UHlQZE9yanhlX216TExZelIxck5CR00zbHZ3cEpLT09ESTVvNTlKQkdibHpOdV9iMDhhc0o0QWt6RDZxYjA3dHRSZTVIUDU2WGwyYVFXeVdKeWVmVkdB?oc=5,TV Azteca
02/02/2026,"Sin precisar el destino ni el comprador, Delcy Rodríguez informó la salida del primer buque con gas licuado desde Venezuela",gas,https://news.google.com/rss/articles/CBMi_AFBVV95cUxOZ1VRXzBLOTdDaFhIODI5UHJ3OURzcGhQczNjTFlFS2FsS2hjdDhmblVkaXdNWjZ6bE00MHk0WHd0aVF4U2ZRWmpkU2VUbUI4Y3BGakdybkpjVk1ET2ZBeVJTc3FIU1VISXpRS1ZjVUZza1A3cktTLURxV1VtS1BWVnp1aWFGTGlfNDlKU1BydG5RbFdRY2NCRTZYNWtUZ0JpRkRSNnNQMEtVQXRwX05oVU1pUndhX3pqTnMzMFBTMmxVLTgyU2xmWXJwdTBoSTItQV9WOTR0ZDN0UzUtSjhlaldHdTVtWE02RW5IRzdWSFAyYjJSNmxSNklUQ3nSAZcCQVVfeXFMTXRfZVViTWRDSFFZa0FrZUdCUHNrVXV5a0tVS2lONkRQNS1xWFlSaHdRMmJJRnpmSVdYQXdrbXJJSUNxZFFVV1VITGZyUTlHcHFMR3ZfR0M4VUs3djZERzY1T3ZGcUtlREhmOE41QjEyU2xsZGJSSkg4cThDc29RVWtPMk15akxRaGd5NmdlalNKSUFYclN2YTcwVm84ZnJwYi1OendOZThYZFMydVU0cHFMa290OHIwQUhYQkNERVZveXlLM2FHTjQ5akdLSDBsSWk3NGJrcExEWERfNFlhdkJMcWtxejlhQlFhbUhUdEhJZW40SHdfVENvdUJlZVgtUVA4LTQ2NTBadXRKaElMYmR0ODN0TDU4?oc=5,Infobae
02/02/2026,Fugas de gas y sobrecargas eléctricas: principales causas de explosiones e incendios,gas,https://news.google.com/rss/articles/CBMizgFBVV95cUxNcjh2QnpOOTNxVDIxY2c5cHFENndibEZwY0ZCN25CUng1b2syWHlUcEhOdDVBY2JGNVBKSlNWcWE4ZTNJTldsdEdlaEw1UjBsdF83SEQ3TGF4VUxZT2FaV0ZGMDhqQ09BUExseTdWeXR5OWZBczAyWHRMRjNQaU40UHo4alItalFUdUhhVldTOUJTQjlNVEFaamRSTTF5MTBmM1B6bTVVMEhGNWZqUExxaWwzcHM5bFV0M0JoZzk3ZDBpZzh0N1J3RS1qQXVqUQ?oc=5,El Sol de México
02/02/2026,Desalojan instalaciones de la FEM en Chihuahua por fuga de gas,gas,https://news.google.com/rss/articles/CBMivgFBVV95cUxOdUpGNTZFbWY3bWxZVzhoRm1yN2RpMXZhVmR4SEY4am0ycTlLRG9BdTBfX29rTThVdm5naGJnanlPN3VOWVVDdVVXVkdnZ19rbGhQWnc4UWRRTEhXYUJGQkNnNm1YRDRXRGUzYjZoZE9jSk1OREJlM2h1WWRxd0tvSVpnbkljaTBrZ3AzMDl5Y1lleERzVEJVSEl3djkxRzVPUk5SM2xiakdVdW5mekxIM1JYa0d5RlcyS0dzcHVn?oc=5,El Sol de México
02/02/2026,"Rescatan a perrito tras explosión por acumulación de gas en Axotla, Álvaro Obregón",gas,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQR2E1RG5GWEMwSU85d2FDbnlfNE10aTROZjJtdG42MERBc01ORm41bnd5WEx6OHA1OHR4bWgxSkxOLXpBYi0zU3JiODFQU3NXcExxYlhEZUh5WnpXMTA0V1BoQ0dNSkNpT0lTemhveTZzWmlSVEVCeWl3NzlrdnhaNjF0NU9TQnNscVBhbmFTM1RpSVFKU2NlMUVnb3VKNzAyb2JRS3hxSWJvdFZqQjl2RGQxeHNNamFHSkZLemJKVENhcTl5QTE0Tw?oc=5,El Sol de México
02/02/2026,Explosión por acumulación de gas en Álvaro Obregón activa a servicios de emergencia,gas,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPa29rNjl6Mkp4S3pSUkQzdURnb2hZcVlEQTdaUTB6R3BVeXlCYlJYWi1OZXBVLWFLYVFrQUtDbFlfR3BuZF8wX1RoMWxLX1lRTnRQRTlfOTJHcEI4WHBVaGtiMENiNTVKd045RWhpRHdzc2pfV3lDV2thOGRYSDlrQUE3eGI3T09PN0cwdnFBR0dsY0liSFRnQ25aU2djaUJnZFlOXzIybGdXYndkQkJDc0xaSXRJdUxGMWx1OXBCZHFoaDA?oc=5,SDPnoticias.com
